Column1,target,ids,date,flag,user,text,Label
2316,0,1880830831,Fri May 22 02:39:33 PDT 2009,NO_QUERY,koola,@Mamy_B Hope you keep popping back to Leeds once ur in Uddersfield. Or bring us up there! I miss my birthplace ,
2317,4,2052721405,Sat Jun 06 01:45:54 PDT 2009,NO_QUERY,aleera_marish,"@JoelMadden Good night to you, good morning to me! ",
2318,4,2174765345,Sun Jun 14 23:15:51 PDT 2009,NO_QUERY,ThatsLiife,last day of school manana !!    mood :: excited,
2319,4,1980252538,Sun May 31 06:11:15 PDT 2009,NO_QUERY,danidellatorre,bora pro mueller ver o Jonas Brothers 3D Concert Experience?  see you there :*,
2320,0,2188967760,Mon Jun 15 22:57:07 PDT 2009,NO_QUERY,valerina9806,Scared shitless here!!!  I need a roomie!!,
2321,0,2256512786,Sat Jun 20 12:53:18 PDT 2009,NO_QUERY,JessMcFlyxxx,@Kimmi_McFly me neither :/ would be a bit scary lol im sat stuffing my face with food i cant taste lol no fair  pahaha xxx,
2322,4,1556646679,Sat Apr 18 23:42:25 PDT 2009,NO_QUERY,RejectedSoul,Drunk @ beauty bar  good times will insue. Is that right? Insue? I can't think right now.,
2323,0,2175316416,Mon Jun 15 00:39:08 PDT 2009,NO_QUERY,kiirrrssttyy,@Haus_OfEmily Yes!! But apparently they have to cancel their prom ,
2324,4,1827518246,Sun May 17 10:52:51 PDT 2009,NO_QUERY,belleh25,weekend's nearly over...no fun! loved our 2 hour phone call last night @LouMcQ wine went down well! ,
2325,4,2017439107,Wed Jun 03 08:23:33 PDT 2009,NO_QUERY,VanAHudgensFan,http://twitpic.com/6j8xl - me and Steve ,
2326,4,1976570510,Sat May 30 18:28:21 PDT 2009,NO_QUERY,pinky54311,@ Katie - I did a little bit of both today.  I planted on the deck and took a nap afterwards ,
2327,0,2002440210,Tue Jun 02 04:13:11 PDT 2009,NO_QUERY,urbanmuzak,feeling the need for larger hard drive capacity ,
2328,0,2013573688,Tue Jun 02 23:00:48 PDT 2009,NO_QUERY,EricLEllis,I'm UP bored and there's NO ONE to talk to ,
2329,0,1882358496,Fri May 22 06:43:41 PDT 2009,NO_QUERY,Strumerika,@FLPinotGuy Dave can't take us  looks like we're up a creek without a you know what... literally,
2330,0,1998431644,Mon Jun 01 18:32:15 PDT 2009,NO_QUERY,vaia,"@WolfenM - Sorry to hear that, sis  Watch they don't get drunk and stupid this evening. Keep an eye out &lt;3",
2331,4,1999966753,Mon Jun 01 21:09:13 PDT 2009,NO_QUERY,elemusing,just got to Mr. Hollywood level on Toontown.  Now we have the whole summer to max out that level.  ,
2332,0,2063230346,Sun Jun 07 01:50:55 PDT 2009,NO_QUERY,CforrClemmensen,@shaundiviney we cant ALL come. its a competition and only the winners go ,
2333,0,2184012250,Mon Jun 15 15:17:41 PDT 2009,NO_QUERY,robynhaldanexo,"after my phone killing itself, as has my ipod, and its gorgeous smashed up screen. i love my life. ",
2334,4,1972861833,Sat May 30 10:01:36 PDT 2009,NO_QUERY,ninapolitan,@americnxidiot I figured this crew would appreciate it ,
2335,4,1881441134,Fri May 22 04:40:22 PDT 2009,NO_QUERY,petraaafied,"will toddle off to church, in hope that you be back by the time i get home ",
2336,0,2229721179,Thu Jun 18 16:06:48 PDT 2009,NO_QUERY,CheyeneeRose,@Maddy2295 a million little pieces  im very sorry.....on the bright side so is mine..hahah if there is a bright side to that,
2337,0,2002592144,Tue Jun 02 04:39:07 PDT 2009,NO_QUERY,Grizu,@KLOSELINE something must be wrong. Your post doesn't show up on the startpage of the blog ,
2338,0,2216716190,Wed Jun 17 19:52:20 PDT 2009,NO_QUERY,btakash,Heading home... ,
2339,4,1977389279,Sat May 30 20:53:04 PDT 2009,NO_QUERY,otisframpton,@RayDillon No rush.  Just wanted to make sure you knew I was still up for it.  ,
2340,4,1966598996,Fri May 29 18:03:36 PDT 2009,NO_QUERY,xMoonlightGirlx,"Sorry, twitter. im a little angry with my parents if you can't tell lol ",
2341,4,1565724870,Mon Apr 20 07:25:00 PDT 2009,NO_QUERY,phoebe_x_,"@dougiemcfly http://twitpic.com/3negn - OOO!!! WOW. I screamed when i saw this picture at school, both look gorgeous ",
2342,0,2014260730,Wed Jun 03 00:57:20 PDT 2009,NO_QUERY,alanzeyes,@lozz not sad at all. I'm jealous I'm not there watching it with you ,
2343,0,2185118828,Mon Jun 15 16:54:53 PDT 2009,NO_QUERY,ali_gator13,@paulinahearts never again.... ,
2344,0,1958066158,Fri May 29 02:32:39 PDT 2009,NO_QUERY,LucyMcFly,"Really Wish i could see dave from @reemerband again, missing him already ",
2345,0,2328941036,Thu Jun 25 10:09:56 PDT 2009,NO_QUERY,jbharris,@KatReimer .....isn't that the sham-wow guy? ,
2346,4,2190258612,Tue Jun 16 02:12:59 PDT 2009,NO_QUERY,phiiephiie,i can see love in your eyes ,
2347,0,2265156973,Sun Jun 21 05:55:44 PDT 2009,NO_QUERY,rrrifni,im not insincere ,
2348,4,1970544899,Sat May 30 04:17:35 PDT 2009,NO_QUERY,micsabesamis,im watching spongebob squarepants.patrick star is so funny ,
2349,0,2223642284,Thu Jun 18 08:31:55 PDT 2009,NO_QUERY,pinapina,i wanna eat but i'll gain weight if i eat too much. ,
2350,4,1964096496,Fri May 29 13:43:06 PDT 2009,NO_QUERY,metropolis22786,Reconstructing iTunes playlists. Up to E for Epica. ,
2351,4,1685840700,Sun May 03 02:21:42 PDT 2009,NO_QUERY,vanessajonas,"@SMILEAHOLIC at night, i do. Because i have the chocolate cereal which makes it all taste like hot cocoa. ",
2352,4,2059866559,Sat Jun 06 17:47:44 PDT 2009,NO_QUERY,dirt4racn,"@chewy96216 The Crew, some brew and Eldora racing. All rainouts aren't bad ",
2353,4,2068725610,Sun Jun 07 14:35:13 PDT 2009,NO_QUERY,naomilouisee,brb  btw @tommcfly is in the lead.,
2354,0,1825813628,Sun May 17 06:55:06 PDT 2009,NO_QUERY,samfour,alicia thought i was the black creeper  haha off to clean!,
2355,0,1974112631,Sat May 30 12:28:00 PDT 2009,NO_QUERY,_missJP,@adamasity_bebe nope! I work until 1030  you going?,
2356,4,1881314898,Fri May 22 04:17:43 PDT 2009,NO_QUERY,XBeckyXMillerX,"Going for a nap I think, sooooo tired ",
2357,0,1563525046,Sun Apr 19 23:10:17 PDT 2009,NO_QUERY,Diner0,CANT WIN!!!! ,
2358,4,1958094178,Fri May 29 02:38:28 PDT 2009,NO_QUERY,joycelynloh,yay! weekend is here!  Heading to expo for Songs of solomon later on. ,
2359,4,1977459009,Sat May 30 21:01:10 PDT 2009,NO_QUERY,kevinmadison,"@BevanWilde Nooooow, you're talking, boss...I'm liking it...Im going to watch it a few more times. ",
2360,0,2177485359,Mon Jun 15 06:11:21 PDT 2009,NO_QUERY,utohtaylorrr,fuck you. stupid boy. i miss my best friend ,
2361,4,1834167824,Mon May 18 01:53:26 PDT 2009,NO_QUERY,Nauticusss,@addQin What are these &quot;QuickBooks&quot;? ,
2362,4,1835784639,Mon May 18 06:44:42 PDT 2009,NO_QUERY,ArielAus,@Thomocracy OMG! Seriously? *shakes head* How did you go your entire life without seeing ET? We musta watched it 20 times in school alone ,
2363,0,2263479767,Sun Jun 21 00:55:46 PDT 2009,NO_QUERY,chachanowrhend,i got a bad score !  cry cry,
2364,0,2014873196,Wed Jun 03 02:58:17 PDT 2009,NO_QUERY,kyelko,@melanieleonard I know. Its been really shit  hope yours gets better xxx,
2365,0,1964733612,Fri May 29 14:42:56 PDT 2009,NO_QUERY,kuraihime,So my lucky jade nacklace/matching earrings ain't so lucky. Lost an earring. Now the chain broke on pendant ,
2366,4,1975660332,Sat May 30 15:37:44 PDT 2009,NO_QUERY,karleeb17,is so thankful for the weather!!!  http://plurk.com/p/x9x4g,
2367,0,2001066006,Mon Jun 01 23:44:34 PDT 2009,NO_QUERY,cookies17,is crapping ones-self ... 4 hours sleep and still dont know the bloody thing!!! why cant it just be friday ,
2368,0,1980301645,Sun May 31 06:20:18 PDT 2009,NO_QUERY,lauraajanee,oh dear the football season has only just finished and i'm missing it already  i aint gunna manage a summer without football!!,
2369,4,1972808134,Sat May 30 09:55:38 PDT 2009,NO_QUERY,DinoGoesRawr,Yeaa look it up ,
2370,4,2188686249,Mon Jun 15 22:21:44 PDT 2009,NO_QUERY,Sideache,"@PerryNunley I did draw a nice picture of you, two actually  #hhrs",
2371,4,1957110770,Thu May 28 23:32:52 PDT 2009,NO_QUERY,brutallysassy,@tahitianmom moving this weekend bought my sectional today!! So excited thank you so muc for the tbl mama your sons cooking dinn for moi ,
2372,4,1565876263,Mon Apr 20 07:44:48 PDT 2009,NO_QUERY,1aeon,@clubhouseb  yaaaaay!!,
2373,4,1835514231,Mon May 18 06:09:55 PDT 2009,NO_QUERY,wendy_miller,"@ZombieLogic Despite those who jump on that bandwagon, you will always be the &quot;Emperor of Bacon&quot; to me. ",
2374,0,1557313648,Sun Apr 19 03:20:01 PDT 2009,NO_QUERY,chrisentheo,@Helenyme aaawww poor thing. First Princess and now your fishy. ,
2375,0,2252758934,Sat Jun 20 06:56:32 PDT 2009,NO_QUERY,bia_marras,"aÃƒÂª, to com sono ",
2376,0,2188092926,Mon Jun 15 21:17:22 PDT 2009,NO_QUERY,LilleMarie31,"Maybe my dreams will come true one day, but for now dreams they shall stay. Hoping they come true soon... ",
2377,0,2000730989,Mon Jun 01 22:48:59 PDT 2009,NO_QUERY,webmaster_paul,@AnotherA Lmao! Any more posts in my thread recently? ,
2378,4,2049026895,Fri Jun 05 16:10:14 PDT 2009,NO_QUERY,BossTycoonLZ,@itsHoodRich happy freakin birthday mann  miss youuu,
2379,0,1833136556,Sun May 17 22:23:36 PDT 2009,NO_QUERY,losamanda,"Oh, no! The little 'Things are looking up' kid is peddling a bank now, and he's gained weight  too young to be all chub",
2380,0,1685316505,Sat May 02 23:52:54 PDT 2009,NO_QUERY,xMelliie,Ahhhhh! My throat is on fire and my body is a little sore... Guess I should go to the doctor soon ,
2381,0,1792961930,Thu May 14 00:51:29 PDT 2009,NO_QUERY,Jayme1988,@Chad_Lad I am good thanks. working hard! the boss is in my office today  how are you?,
2382,0,1881768483,Fri May 22 05:30:49 PDT 2009,NO_QUERY,oxymoronicism,There is a huge hornet outside my window. ,
2383,0,2249491598,Fri Jun 19 22:26:00 PDT 2009,NO_QUERY,chrisappeal,@philpallen you make me sick  jk. i love philbin!,
2384,0,1974808131,Sat May 30 13:52:54 PDT 2009,NO_QUERY,mcflyfan4eva,@planetmcfly flawless are'nt through ,
2385,4,2176910693,Mon Jun 15 05:02:17 PDT 2009,NO_QUERY,silly_kookie,ooh just found a mini dairy milk bar  good times,
2386,0,2260620045,Sat Jun 20 19:30:40 PDT 2009,NO_QUERY,Simply_Rebecca,Has no one to yell with tonight.  ,
2387,4,1978844340,Sun May 31 00:40:01 PDT 2009,NO_QUERY,QueenBee77,@artguido LMAO...yes yes - of course...only you would want that! ,
2388,4,1469290927,Tue Apr 07 05:54:20 PDT 2009,NO_QUERY,TroyBarrett,"[VIDEO] Yes, me let loose on Twitter again...   http://twurl.nl/ik3icd",
2389,0,1556157776,Sat Apr 18 21:50:15 PDT 2009,NO_QUERY,TheQuietOne35,Wish I hadn't missed Since You Walked into My Life earlier   Kicks myself,
2390,4,1932398108,Tue May 26 21:23:15 PDT 2009,NO_QUERY,Djalfy,@IAMTHEMATRIX  i heard that.. how was work love? ,
2391,4,1833224870,Sun May 17 22:38:37 PDT 2009,NO_QUERY,Carloss2,I didn't want to wait til tmrw but I guess I have to cus she sleeping already. :/ it's cool  I'll see her at school ,
2392,4,1960763198,Fri May 29 08:28:05 PDT 2009,NO_QUERY,Jennn__,I've had the most perfect day  I actually have the best boyfriend in the world (L),
2393,4,2048157127,Fri Jun 05 14:45:08 PDT 2009,NO_QUERY,abblove,"@ddlovato haha, demi that just made my day ",
2394,0,2253753654,Sat Jun 20 08:41:16 PDT 2009,NO_QUERY,gennin27,"Boybands on MYX! I miss westlife, backstreet, a1!!!  reminiscing HS times  Oh how I miss those days! huhuhu",
2395,0,2191086747,Tue Jun 16 04:29:23 PDT 2009,NO_QUERY,yesharamsey,"okay, TOEFL LESSON tonight will be soo damn boring if the subject is reading ",
2396,0,1970965992,Sat May 30 05:48:43 PDT 2009,NO_QUERY,Smythicles,Nobody to play with ,
2397,4,1972579877,Sat May 30 09:29:35 PDT 2009,NO_QUERY,JonasLuvr5,@greggarbo hey greg! how are the brothers doing? xD ur awesome ,
2398,0,2221326277,Thu Jun 18 05:10:05 PDT 2009,NO_QUERY,JadeAshliegh,feeling ill again  stressing me out a bit,
2399,0,2056471643,Sat Jun 06 11:12:18 PDT 2009,NO_QUERY,MathildaaB,"@TeamDLovato Ehm no i'm not so good at songs, i'm sorry! ",
2400,0,2053099816,Sat Jun 06 03:16:13 PDT 2009,NO_QUERY,ShoeGal11,soooo itchy. this sunburn is healing so weirdly. i can't sleep bc my back itches too much ,
2401,0,2204241925,Wed Jun 17 01:41:56 PDT 2009,NO_QUERY,Laesterpuppe,is scared that he's with some other woman.... ,
2402,0,1771224914,Mon May 11 23:36:41 PDT 2009,NO_QUERY,brunoleandrooo,I'm not a backstabber. Ugh. Idk what to dooooo ,
2403,4,1833515201,Sun May 17 23:32:05 PDT 2009,NO_QUERY,lueyjingco,@marlograce We all hate that feeling. ) Go pamper yourself today! ,
2404,4,2013534956,Tue Jun 02 22:55:03 PDT 2009,NO_QUERY,SKMusic,Ummmm. Who invented profanity? Why is bitch a curse word? Did they say curse word when jesus walked the earth? I'm being serious here. ,
2405,0,1998083782,Mon Jun 01 17:58:01 PDT 2009,NO_QUERY,atikahsayogo,Wishing we 15 all are here and enjoy it all.. ,
2406,0,2256309407,Sat Jun 20 12:34:49 PDT 2009,NO_QUERY,JayFjf,*reallytired*  but having fun either way :p,
2407,4,2065042002,Sun Jun 07 07:45:50 PDT 2009,NO_QUERY,vansolo,"@Uknowiwreck2 DON'T listen to him, return it, GOD will bless you with something bigger ",
2408,0,1991458900,Mon Jun 01 07:04:39 PDT 2009,NO_QUERY,abby_llido,working like a bitch as always... dreading to see the amount i spent this weekend ,
2409,0,2249041793,Fri Jun 19 21:37:05 PDT 2009,NO_QUERY,RachelJPhoto,"I'm sorry Chattanooga... You're just not my favorite city  I don't hate you by any means, but I like Nashville way better",
2410,4,2055385024,Sat Jun 06 09:13:08 PDT 2009,NO_QUERY,xLucyLoox,@officialnjonas Could me and @BeckyC3 come with you lol. We are bored with the Uk  xxx,
2411,4,2063848151,Sun Jun 07 04:18:45 PDT 2009,NO_QUERY,daTalented7th,lol iono....its the God in me *mary mary voice* i got home at 4...up at 6...deecent. ,
2412,0,2044155908,Fri Jun 05 08:57:06 PDT 2009,NO_QUERY,tamakinicole,"Driving to work and it raining, pouring in not so sunny socal ",
2413,4,2003187173,Tue Jun 02 06:03:16 PDT 2009,NO_QUERY,tbhiphsy,just joined twitter ,
2414,0,2064724840,Sun Jun 07 07:01:02 PDT 2009,NO_QUERY,mhsutton,"@Joh and @rachelcdavies - why stop at insects, why the distinction between weeds and flowers - its plantism and not very fair ",
2415,0,2323465346,Thu Jun 25 00:42:26 PDT 2009,NO_QUERY,1in7billion,"Um, having hard time signing off because it is well into the morning in Iran and there's nothing coming out of there.  Not a tweet. ",
2416,4,1468685463,Tue Apr 07 03:09:33 PDT 2009,NO_QUERY,scarletshimmer,@AigburthArmsdo great ill bring some friends along as well lol ,
2417,4,2046237834,Fri Jun 05 11:53:30 PDT 2009,NO_QUERY,mollymaeex,new background it is very cool ,
2418,4,1833335016,Sun May 17 22:58:24 PDT 2009,NO_QUERY,joeychj,@tristinhsu Mr.Hsu!! u're on twitter  welcome!,
2419,4,1676192787,Fri May 01 21:20:43 PDT 2009,NO_QUERY,chucktvdotnet,@JessicaSisk Happy birthday! ,
2420,0,1932459413,Tue May 26 21:30:36 PDT 2009,NO_QUERY,thejanoo,Feels like family is getting closer. I like it. Ps. NEED FLOURRRR! I have an itch to bake something ... ,
2421,4,1999296000,Mon Jun 01 19:58:38 PDT 2009,NO_QUERY,Kristenske,Im such a nice master...my dog is loving her porterhouse bone. She's in doggy heaven. ,
2422,0,2066261922,Sun Jun 07 10:11:12 PDT 2009,NO_QUERY,Ekipstonmai,"@WahooPooh sod that, I can't spend 5 days in jail ",
2423,4,1827845684,Sun May 17 11:34:05 PDT 2009,NO_QUERY,missjaym,"Crandon Park Beach w @ohzsnaapandres nd Faith. After, her place. Miss you too Ryan ",
2424,0,2064015220,Sun Jun 07 04:56:16 PDT 2009,NO_QUERY,djjessicawho,I've been in the hospital more times this year than anyone I know. Including @dannydaze ,
2425,0,2180071797,Mon Jun 15 09:58:26 PDT 2009,NO_QUERY,missamanduh,My Stomach hurts.... ,
2426,0,2004695514,Tue Jun 02 08:36:00 PDT 2009,NO_QUERY,geewhy,@GaryKoch don't think so ,
2427,4,2186504997,Mon Jun 15 18:56:12 PDT 2009,NO_QUERY,longviewcurrent,@omarg  Today's NPR...Kids in car during segment were mightily frightened by the specter or a swipe card time allowance ,
2428,4,1978662982,Sun May 31 00:03:37 PDT 2009,NO_QUERY,MsJennNicole,STREETz is buyin drinks!!!! Woooohooooo!!  At Ivar tonite...,
2429,4,1974053429,Sat May 30 12:20:52 PDT 2009,NO_QUERY,L_J_Armstrong,"Had another gd day, went to the fair and thn sat in the sun in abby park, good times  laters xx",
2430,4,1795752272,Thu May 14 08:18:36 PDT 2009,NO_QUERY,tedscheriff,i miss MSNBC (and more). am i shameful for not using a cable box or is Cablevision shameful for... well being Cablevision? MORE READING ,
2431,0,2051954411,Fri Jun 05 23:14:36 PDT 2009,NO_QUERY,butyoumight,"In less  news: si and i have a new coworker named Frank. he doesn't look like him, but if Lero had been raised in NE, he'd talk the same.",
2432,0,2208611953,Wed Jun 17 09:24:50 PDT 2009,NO_QUERY,Lindsay_Wik,so tired ,
2433,4,1974594200,Sat May 30 13:27:12 PDT 2009,NO_QUERY,mileyraysupport,@zack_addy your welcome! ,
2434,4,1962883570,Fri May 29 11:51:28 PDT 2009,NO_QUERY,Tracey_Mac,"@StephWBates @RachRich2009  me to, the ad got me excited gotta watch it!! ",
2435,0,2207418362,Wed Jun 17 07:54:46 PDT 2009,NO_QUERY,NumaNumaBunny,Community service between 2 and 4 ,
2436,0,2053862478,Sat Jun 06 05:55:33 PDT 2009,NO_QUERY,w0rddriven,I am *completely* joking despite the poor subject matter. My mind is really distorted first thing in the morning ,
2437,4,1693854244,Mon May 04 00:02:29 PDT 2009,NO_QUERY,kurreltheraven,@HardSIDOfficial: it was a third-party switchable power supply i picked up locally - i'm sure your power supplies are fine. ,
2438,4,1833910496,Mon May 18 00:54:31 PDT 2009,NO_QUERY,thenightpirate,9 YR OLD PLAYS CRAZY TRAIN!  CHECK IT OUT  http://thenightpirate.blogspot.com/,
2439,0,2013731120,Tue Jun 02 23:25:25 PDT 2009,NO_QUERY,jess_barragan,@LizyyBg get over urself it was one call u know.. damn girl!! ,
2440,0,1557525432,Sun Apr 19 04:38:20 PDT 2009,NO_QUERY,whatNOTHING,my pictures are too big ,
2441,0,2254397173,Sat Jun 20 09:41:07 PDT 2009,NO_QUERY,Forx,@Julie_oh Ony's really lonely though  She hasn't stopped mewing yet.,
2442,4,1979155104,Sun May 31 01:51:39 PDT 2009,NO_QUERY,magnusholmgren,@feblub good morning! What's an English breakfast then? ,
2443,0,2005595928,Tue Jun 02 09:55:24 PDT 2009,NO_QUERY,amirmasud,unfortunately the kids killed the 4 inch alien  http://bit.ly/3HK9DB  #alien,
2444,4,1686249990,Sun May 03 04:32:40 PDT 2009,NO_QUERY,myPJNet,"Air Cond Room needed in SS2 / BU: Hi everyone, please help !  Thanks  http://tinyurl.com/cou29a",
2445,0,1882239706,Fri May 22 06:30:17 PDT 2009,NO_QUERY,tcoulthard,Home for the next eight hours  http://yfrog.com/5ayzzj,
2446,0,1979847054,Sun May 31 04:44:46 PDT 2009,NO_QUERY,ellenjmadrid,cavaliers may have the best player but orlando had the better team ,
2447,4,1956212832,Thu May 28 21:24:35 PDT 2009,NO_QUERY,AshAshMarie,Went to Mexicali for dinner.  Yum.  ,
2448,4,1933213003,Tue May 26 23:17:36 PDT 2009,NO_QUERY,directsex,#sayra says: hi bbs........ i hope in my room for have to nice conversation and play    .... kisses bye,
2449,4,1754079644,Sun May 10 04:53:08 PDT 2009,NO_QUERY,donotrefreeze,I found the negatives I lost!  can't wait for my photography exam now.,
2450,4,1990590615,Mon Jun 01 05:15:59 PDT 2009,NO_QUERY,martinpacker,@ferdy These things seem to start UNNATURALLY early. Hope y'all're still munching yer breakfasts.  #rsc2009,
2451,4,1964481928,Fri May 29 14:18:18 PDT 2009,NO_QUERY,MHabs3921,"@alvostockman Hey Mr.Stockman! Love your tricks, there great! Hope your reply ! ",
2452,0,1676336606,Fri May 01 21:44:59 PDT 2009,NO_QUERY,atrayubrandy,I just joined twitter but I have no friends.  So sad.  ,
2453,0,1548668270,Fri Apr 17 21:36:39 PDT 2009,NO_QUERY,jesss_94,@anthonyash NO YELLING AT YOUR MOTHER ,
2454,0,1882315764,Fri May 22 06:38:54 PDT 2009,NO_QUERY,dianaroua,"wow, mycloset.ro has just announced me that delivery is due in 15!!! days--I get my orders from London faster than that ",
2455,4,2183300682,Mon Jun 15 14:19:03 PDT 2009,NO_QUERY,tuckerpivonka,PACKING! ,
